transaction_id,customer_id,product_id,quantity,unit_price,discount_rate,total_amount,transaction_date,payment_method,status
TXN_000260,CUST_0026,PROD_0046,4,494.21,0.18,1621.01,2025-05-15,Debit Card,Pending
TXN_000261,CUST_0093,PROD_0065,3,788.69,0.21,1869.2,2025-05-08,Debit Card,Cancelled
TXN_000262,CUST_0751,PROD_0032,1,29.88,0.03,28.98,2025-05-23,E-wallet,Completed
TXN_000263,CUST_0537,PROD_0182,4,853.35,0.22,2662.45,2025-05-21,Debit Card,Pending
TXN_000264,CUST_0564,PROD_0098,1,226.03,0.23,174.04,2025-05-08,E-wallet,Cancelled
TXN_000265,CUST_0893,PROD_0169,2,699.21,0.05,1328.5,2025-06-02,Debit Card,Cancelled
TXN_000266,CUST_0053,PROD_0108,3,394.39,0.09,1076.68,2025-05-13,Bank Transfer,Pending
TXN_000267,CUST_0642,PROD_0047,1,645.45,0.27,471.18,2025-05-31,Credit Card,Cancelled
TXN_000268,CUST_0784,PROD_0065,1,788.69,0.14,678.27,2025-05-10,Bank Transfer,Cancelled
TXN_000269,CUST_0827,PROD_0002,5,361.26,0.26,1336.66,2025-05-30,Debit Card,Cancelled
TXN_000270,CUST_0676,PROD_0122,4,987.32,0.12,3475.37,2025-06-04,Credit Card,Completed
TXN_000271,CUST_0904,PROD_0141,3,714.0,0.19,1735.02,2025-05-20,Debit Card,Completed
TXN_000272,CUST_0190,PROD_0038,1,974.65,0.2,779.72,2025-06-05,Debit Card,Completed
TXN_000273,CUST_0684,PROD_0148,5,626.57,0.09,2850.89,2025-05-08,Credit Card,Completed
TXN_000274,CUST_0112,PROD_0107,2,997.49,0.05,1895.23,2025-05-28,Debit Card,Pending
TXN_000275,CUST_0768,PROD_0149,3,832.35,0.28,1797.88,2025-06-04,E-wallet,Pending
TXN_000276,CUST_0378,PROD_0098,1,226.03,0.23,174.04,2025-05-11,Credit Card,Pending
TXN_000277,CUST_0483,PROD_0035,1,985.42,0.21,778.48,2025-05-29,E-wallet,Cancelled
TXN_000278,CUST_0424,PROD_0135,2,461.37,0.21,728.96,2025-05-18,Credit Card,Completed
TXN_000279,CUST_0586,PROD_0187,5,452.6,0.3,1584.1,2025-05-22,E-wallet,Pending
TXN_000280,CUST_0624,PROD_0082,3,409.35,0.16,1031.56,2025-05-18,E-wallet,Completed
TXN_000281,CUST_0630,PROD_0145,4,386.45,0.16,1298.47,2025-05-17,Bank Transfer,Pending
TXN_000282,CUST_0828,PROD_0047,5,645.45,0.07,3001.34,2025-05-28,Debit Card,Completed
TXN_000283,CUST_0122,PROD_0007,4,99.35,0.19,321.89,2025-06-03,Debit Card,Cancelled
TXN_000284,CUST_0425,PROD_0106,1,683.95,0.1,615.56,2025-05-20,Debit Card,Completed
TXN_000285,CUST_0656,PROD_0052,3,671.46,0.08,1853.23,2025-06-04,E-wallet,Pending
TXN_000286,CUST_0519,PROD_0141,3,714.0,0.23,1649.34,2025-06-03,E-wallet,Pending
TXN_000287,CUST_0406,PROD_0186,5,803.25,0.18,3293.33,2025-06-06,Debit Card,Completed
TXN_000288,CUST_0339,PROD_0087,4,249.52,0.27,728.6,2025-05-12,Credit Card,Cancelled
TXN_000289,CUST_0140,PROD_0124,2,339.3,0.19,549.67,2025-05-09,E-wallet,Pending
TXN_000290,CUST_0803,PROD_0106,1,683.95,0.25,512.96,2025-05-28,E-wallet,Cancelled
TXN_000291,CUST_0549,PROD_0005,2,567.97,0.17,942.83,2025-05-27,E-wallet,Completed
TXN_000292,CUST_0993,PROD_0039,3,272.61,0.25,613.37,2025-05-27,Bank Transfer,Cancelled
TXN_000293,CUST_0548,PROD_0043,5,485.53,0.18,1990.67,2025-06-01,Credit Card,Pending
TXN_000294,CUST_0723,PROD_0081,1,793.58,0.08,730.09,2025-06-04,Bank Transfer,Completed
TXN_000295,CUST_0381,PROD_0116,3,377.97,0.06,1065.88,2025-05-28,Debit Card,Completed
TXN_000296,CUST_0384,PROD_0010,2,719.77,0.27,1050.86,2025-05-23,Credit Card,Pending
TXN_000297,CUST_0927,PROD_0129,2,47.35,0.06,89.02,2025-05-08,Bank Transfer,Cancelled
TXN_000298,CUST_0895,PROD_0135,3,461.37,0.23,1065.76,2025-06-02,Credit Card,Cancelled
TXN_000299,CUST_0693,PROD_0034,2,551.58,0.22,860.46,2025-05-23,Bank Transfer,Cancelled
TXN_000300,CUST_0886,PROD_0134,1,175.35,0.0,175.35,2025-05-08,Credit Card,Cancelled
TXN_000301,CUST_0869,PROD_0153,1,168.77,0.1,151.89,2025-05-09,Credit Card,Completed
TXN_000302,CUST_0534,PROD_0197,3,526.77,0.01,1564.51,2025-05-13,E-wallet,Cancelled
TXN_000303,CUST_0914,PROD_0054,3,424.45,0.06,1196.95,2025-05-28,E-wallet,Cancelled
TXN_000304,CUST_0327,PROD_0198,4,897.91,0.2,2873.31,2025-05-29,Debit Card,Completed
TXN_000305,CUST_0281,PROD_0030,1,110.41,0.29,78.39,2025-05-20,Credit Card,Completed
TXN_000306,CUST_0556,PROD_0090,5,292.22,0.1,1314.99,2025-06-02,E-wallet,Cancelled
TXN_000307,CUST_0251,PROD_0044,1,179.12,0.09,163.0,2025-05-09,E-wallet,Cancelled
TXN_000308,CUST_0455,PROD_0013,2,707.49,0.01,1400.83,2025-05-09,Credit Card,Completed
TXN_000309,CUST_0393,PROD_0014,1,110.02,0.13,95.72,2025-06-01,Bank Transfer,Cancelled
TXN_000310,CUST_0365,PROD_0080,3,761.9,0.25,1714.27,2025-05-15,Credit Card,Pending
TXN_000311,CUST_0582,PROD_0034,1,551.58,0.24,419.2,2025-05-08,Bank Transfer,Completed
TXN_000312,CUST_0467,PROD_0080,4,761.9,0.14,2620.94,2025-05-30,Debit Card,Cancelled
TXN_000313,CUST_0265,PROD_0094,4,479.36,0.06,1802.39,2025-05-08,E-wallet,Pending
TXN_000314,CUST_0465,PROD_0125,1,14.67,0.02,14.38,2025-06-03,E-wallet,Pending
TXN_000315,CUST_0473,PROD_0044,3,179.12,0.23,413.77,2025-05-18,Debit Card,Cancelled
TXN_000316,CUST_0106,PROD_0104,1,158.43,0.1,142.59,2025-05-17,Credit Card,Pending
TXN_000317,CUST_0546,PROD_0119,4,890.53,0.18,2920.94,2025-05-30,Debit Card,Cancelled
TXN_000318,CUST_0163,PROD_0124,4,339.3,0.02,1330.06,2025-05-31,Bank Transfer,Pending
TXN_000319,CUST_0581,PROD_0088,5,185.81,0.21,733.95,2025-06-01,Credit Card,Cancelled
TXN_000320,CUST_0954,PROD_0183,5,327.43,0.25,1227.86,2025-06-03,Bank Transfer,Pending
TXN_000321,CUST_0569,PROD_0025,4,452.16,0.05,1718.21,2025-05-25,Credit Card,Cancelled
TXN_000322,CUST_0112,PROD_0176,5,726.54,0.23,2797.18,2025-05-25,E-wallet,Pending
TXN_000323,CUST_0661,PROD_0170,1,421.87,0.03,409.21,2025-05-11,Debit Card,Cancelled
TXN_000324,CUST_0925,PROD_0194,1,719.49,0.23,554.01,2025-05-16,Debit Card,Pending
TXN_000325,CUST_0545,PROD_0075,4,344.49,0.18,1129.93,2025-05-23,Debit Card,Completed
TXN_000326,CUST_0698,PROD_0082,3,409.35,0.17,1019.28,2025-05-08,E-wallet,Pending
TXN_000327,CUST_0736,PROD_0089,1,356.26,0.17,295.7,2025-05-18,Bank Transfer,Completed
TXN_000328,CUST_0873,PROD_0076,1,844.42,0.11,751.53,2025-05-20,Credit Card,Completed
TXN_000329,CUST_0721,PROD_0144,3,57.75,0.03,168.05,2025-05-28,Credit Card,Completed
TXN_000330,CUST_0443,PROD_0180,5,840.64,0.12,3698.82,2025-05-27,Bank Transfer,Pending
TXN_000331,CUST_0391,PROD_0112,5,300.85,0.06,1413.99,2025-06-01,Bank Transfer,Completed
TXN_000332,CUST_0193,PROD_0143,4,994.73,0.25,2984.19,2025-05-26,Bank Transfer,Completed
TXN_000333,CUST_0296,PROD_0172,2,781.37,0.04,1500.23,2025-06-04,Credit Card,Completed
TXN_000334,CUST_0739,PROD_0125,4,14.67,0.29,41.66,2025-06-02,Credit Card,Completed
TXN_000335,CUST_0658,PROD_0107,4,997.49,0.27,2912.67,2025-05-15,Bank Transfer,Cancelled
TXN_000336,CUST_0185,PROD_0117,5,852.7,0.13,3709.24,2025-05-11,Bank Transfer,Pending
TXN_000337,CUST_0364,PROD_0058,2,155.97,0.13,271.39,2025-06-06,Bank Transfer,Cancelled
TXN_000338,CUST_0243,PROD_0183,5,327.43,0.08,1506.18,2025-05-08,E-wallet,Completed
TXN_000339,CUST_0039,PROD_0146,4,704.85,0.21,2227.33,2025-06-03,Bank Transfer,Cancelled
TXN_000340,CUST_0082,PROD_0037,5,165.53,0.3,579.35,2025-05-13,E-wallet,Pending
TXN_000341,CUST_0530,PROD_0021,5,190.26,0.27,694.45,2025-06-04,Debit Card,Pending
TXN_000342,CUST_0646,PROD_0190,1,641.16,0.21,506.52,2025-05-20,E-wallet,Cancelled
TXN_000343,CUST_0055,PROD_0088,5,185.81,0.23,715.37,2025-05-22,Bank Transfer,Cancelled
TXN_000344,CUST_0928,PROD_0121,5,145.99,0.22,569.36,2025-05-24,E-wallet,Pending
TXN_000345,CUST_0297,PROD_0043,1,485.53,0.21,383.57,2025-05-18,E-wallet,Cancelled
TXN_000346,CUST_0804,PROD_0145,3,386.45,0.02,1136.16,2025-05-22,Debit Card,Cancelled
TXN_000347,CUST_0053,PROD_0169,3,699.21,0.24,1594.2,2025-05-18,Credit Card,Pending
TXN_000348,CUST_0497,PROD_0022,2,643.25,0.15,1093.52,2025-05-10,E-wallet,Pending
TXN_000349,CUST_0136,PROD_0158,3,726.33,0.08,2004.67,2025-05-29,Credit Card,Cancelled
TXN_000350,CUST_0115,PROD_0155,2,12.71,0.27,18.56,2025-05-14,Debit Card,Cancelled
TXN_000351,CUST_0458,PROD_0095,2,802.86,0.08,1477.26,2025-05-15,Debit Card,Pending
TXN_000352,CUST_0186,PROD_0136,1,344.46,0.1,310.01,2025-06-04,Debit Card,Cancelled
TXN_000353,CUST_0957,PROD_0040,4,104.96,0.23,323.28,2025-05-24,Bank Transfer,Completed
TXN_000354,CUST_0677,PROD_0113,2,727.93,0.06,1368.51,2025-05-14,E-wallet,Completed
TXN_000355,CUST_0658,PROD_0068,1,925.68,0.02,907.17,2025-05-23,Bank Transfer,Pending
TXN_000356,CUST_0309,PROD_0122,5,987.32,0.07,4591.04,2025-05-16,Bank Transfer,Pending
TXN_000357,CUST_0269,PROD_0038,5,974.65,0.26,3606.2,2025-06-06,E-wallet,Pending
TXN_000358,CUST_0392,PROD_0174,3,446.28,0.29,950.58,2025-05-16,Credit Card,Completed
TXN_000359,CUST_0940,PROD_0137,3,996.18,0.29,2121.86,2025-05-24,E-wallet,Pending
TXN_000360,CUST_0277,PROD_0069,1,868.8,0.08,799.3,2025-05-19,Bank Transfer,Pending
TXN_000361,CUST_0792,PROD_0173,2,488.25,0.22,761.67,2025-05-19,Debit Card,Cancelled
TXN_000362,CUST_0346,PROD_0174,2,446.28,0.09,812.23,2025-06-06,Credit Card,Completed
TXN_000363,CUST_0013,PROD_0106,1,683.95,0.16,574.52,2025-05-16,Bank Transfer,Pending
TXN_000364,CUST_0225,PROD_0186,3,803.25,0.08,2216.97,2025-06-05,Credit Card,Cancelled
TXN_000365,CUST_0095,PROD_0015,5,976.1,0.2,3904.4,2025-05-11,Debit Card,Cancelled
TXN_000366,CUST_0654,PROD_0032,1,29.88,0.03,28.98,2025-05-18,Debit Card,Pending
TXN_000367,CUST_0673,PROD_0196,5,347.94,0.24,1322.17,2025-06-01,Credit Card,Cancelled
TXN_000368,CUST_0189,PROD_0065,3,788.69,0.14,2034.82,2025-05-08,Credit Card,Cancelled
TXN_000369,CUST_0465,PROD_0071,4,478.32,0.21,1511.49,2025-05-16,E-wallet,Pending
TXN_000370,CUST_0166,PROD_0200,1,129.54,0.08,119.18,2025-06-05,Bank Transfer,Pending
TXN_000371,CUST_0341,PROD_0016,3,652.69,0.29,1390.23,2025-05-29,Debit Card,Pending
TXN_000372,CUST_0072,PROD_0126,2,580.52,0.18,952.05,2025-06-01,Bank Transfer,Completed
TXN_000373,CUST_0148,PROD_0139,4,232.08,0.07,863.34,2025-05-17,Credit Card,Pending
TXN_000374,CUST_0733,PROD_0067,1,156.72,0.01,155.15,2025-06-04,E-wallet,Pending
TXN_000375,CUST_0020,PROD_0128,2,434.74,0.2,695.58,2025-06-06,Credit Card,Cancelled
TXN_000376,CUST_0400,PROD_0069,2,868.8,0.21,1372.7,2025-05-09,Bank Transfer,Cancelled
TXN_000377,CUST_0004,PROD_0132,4,696.59,0.14,2396.27,2025-05-25,Credit Card,Cancelled
TXN_000378,CUST_0232,PROD_0001,4,766.41,0.29,2176.6,2025-05-11,Bank Transfer,Completed
TXN_000379,CUST_0581,PROD_0138,3,173.23,0.1,467.72,2025-05-28,Bank Transfer,Completed
TXN_000380,CUST_0648,PROD_0166,1,191.04,0.11,170.03,2025-05-10,E-wallet,Completed
TXN_000381,CUST_0862,PROD_0118,3,584.51,0.19,1420.36,2025-06-01,Credit Card,Pending
TXN_000382,CUST_0677,PROD_0049,3,54.17,0.21,128.38,2025-05-09,Credit Card,Cancelled
TXN_000383,CUST_0706,PROD_0092,4,650.91,0.03,2525.53,2025-05-17,Bank Transfer,Cancelled
TXN_000384,CUST_0195,PROD_0036,1,943.02,0.06,886.44,2025-05-14,Debit Card,Pending
TXN_000385,CUST_0399,PROD_0017,5,789.12,0.19,3195.94,2025-05-22,Bank Transfer,Completed
TXN_000386,CUST_0038,PROD_0087,1,249.52,0.1,224.57,2025-05-14,Credit Card,Pending
TXN_000387,CUST_0122,PROD_0055,5,882.84,0.14,3796.21,2025-05-16,Debit Card,Cancelled
TXN_000388,CUST_0594,PROD_0060,1,134.92,0.01,133.57,2025-06-02,Bank Transfer,Cancelled
TXN_000389,CUST_0020,PROD_0121,5,145.99,0.01,722.65,2025-05-15,Debit Card,Completed
TXN_000390,CUST_0177,PROD_0162,1,741.15,0.27,541.04,2025-05-11,Credit Card,Pending
TXN_000391,CUST_0626,PROD_0044,5,179.12,0.02,877.69,2025-05-11,Credit Card,Completed
TXN_000392,CUST_0510,PROD_0153,5,168.77,0.07,784.78,2025-05-12,Debit Card,Pending
TXN_000393,CUST_0346,PROD_0189,4,553.61,0.1,1993.0,2025-05-16,Debit Card,Pending
TXN_000394,CUST_0857,PROD_0055,1,882.84,0.18,723.93,2025-05-27,Credit Card,Completed
TXN_000395,CUST_0281,PROD_0037,4,165.53,0.05,629.01,2025-05-26,Debit Card,Pending
TXN_000396,CUST_0250,PROD_0149,1,832.35,0.04,799.06,2025-05-12,Bank Transfer,Completed
TXN_000397,CUST_0017,PROD_0125,1,14.67,0.0,14.67,2025-06-01,Credit Card,Cancelled
TXN_000398,CUST_0668,PROD_0152,3,973.39,0.12,2569.75,2025-05-12,Bank Transfer,Cancelled
TXN_000399,CUST_0130,PROD_0053,2,235.24,0.19,381.09,2025-05-21,Bank Transfer,Pending
TXN_000400,CUST_0245,PROD_0045,5,845.33,0.21,3339.05,2025-05-18,Debit Card,Cancelled
TXN_000401,CUST_0512,PROD_0157,1,949.95,0.19,769.46,2025-05-12,E-wallet,Pending
TXN_000402,CUST_0429,PROD_0002,5,361.26,0.07,1679.86,2025-06-03,Credit Card,Cancelled
TXN_000403,CUST_0371,PROD_0195,5,106.46,0.15,452.45,2025-05-23,Debit Card,Pending
TXN_000404,CUST_0055,PROD_0050,1,233.98,0.24,177.82,2025-05-16,Bank Transfer,Pending
TXN_000405,CUST_0181,PROD_0041,1,841.46,0.02,824.63,2025-05-26,E-wallet,Completed
TXN_000406,CUST_0446,PROD_0065,3,788.69,0.19,1916.52,2025-05-09,Bank Transfer,Completed
TXN_000407,CUST_0107,PROD_0190,1,641.16,0.28,461.64,2025-06-01,Debit Card,Completed
TXN_000408,CUST_0497,PROD_0132,1,696.59,0.02,682.66,2025-05-30,Bank Transfer,Cancelled
TXN_000409,CUST_0594,PROD_0084,4,257.0,0.06,966.32,2025-05-16,E-wallet,Completed
TXN_000410,CUST_0798,PROD_0029,3,882.95,0.07,2463.43,2025-05-30,Bank Transfer,Completed
TXN_000411,CUST_0385,PROD_0057,1,575.51,0.14,494.94,2025-05-22,Credit Card,Pending
TXN_000412,CUST_0149,PROD_0056,5,400.86,0.14,1723.7,2025-05-25,E-wallet,Completed
TXN_000413,CUST_0469,PROD_0185,2,818.93,0.19,1326.67,2025-05-29,Debit Card,Pending
TXN_000414,CUST_0131,PROD_0009,5,918.72,0.02,4501.73,2025-06-02,Credit Card,Pending
TXN_000415,CUST_0470,PROD_0108,2,394.39,0.23,607.36,2025-05-30,E-wallet,Cancelled
TXN_000416,CUST_0161,PROD_0164,5,363.95,0.27,1328.42,2025-05-19,Debit Card,Completed
TXN_000417,CUST_0422,PROD_0134,4,175.35,0.26,519.04,2025-05-31,Bank Transfer,Pending
TXN_000418,CUST_0286,PROD_0004,4,37.92,0.22,118.31,2025-05-30,Debit Card,Pending
TXN_000419,CUST_0445,PROD_0149,2,832.35,0.27,1215.23,2025-05-19,Debit Card,Cancelled
TXN_000420,CUST_0920,PROD_0002,4,361.26,0.29,1025.98,2025-06-05,Bank Transfer,Cancelled
TXN_000421,CUST_0788,PROD_0130,1,893.09,0.13,776.99,2025-05-25,Bank Transfer,Cancelled
TXN_000422,CUST_0842,PROD_0026,4,696.24,0.15,2367.22,2025-06-04,Credit Card,Cancelled
TXN_000423,CUST_0750,PROD_0105,2,807.38,0.04,1550.17,2025-05-28,Debit Card,Cancelled
TXN_000424,CUST_0093,PROD_0005,4,567.97,0.2,1817.5,2025-06-01,Bank Transfer,Cancelled
TXN_000425,CUST_0766,PROD_0150,1,126.56,0.29,89.86,2025-05-23,Debit Card,Cancelled
TXN_000426,CUST_0416,PROD_0048,3,886.64,0.19,2154.54,2025-05-15,Credit Card,Cancelled
TXN_000427,CUST_0073,PROD_0099,3,403.18,0.16,1016.01,2025-05-28,Bank Transfer,Pending
TXN_000428,CUST_0715,PROD_0157,5,949.95,0.17,3942.29,2025-05-31,Credit Card,Cancelled
TXN_000429,CUST_0902,PROD_0086,1,510.08,0.15,433.57,2025-05-08,E-wallet,Completed
TXN_000430,CUST_0114,PROD_0099,3,403.18,0.14,1040.2,2025-06-05,E-wallet,Pending
TXN_000431,CUST_0180,PROD_0166,5,191.04,0.21,754.61,2025-05-20,Debit Card,Completed
TXN_000432,CUST_0343,PROD_0062,5,265.31,0.03,1286.75,2025-05-22,Debit Card,Cancelled
TXN_000433,CUST_0780,PROD_0058,3,155.97,0.11,416.44,2025-05-29,Bank Transfer,Pending
TXN_000434,CUST_0056,PROD_0017,3,789.12,0.1,2130.62,2025-05-22,Credit Card,Pending
TXN_000435,CUST_0727,PROD_0137,5,996.18,0.27,3636.06,2025-05-23,E-wallet,Cancelled
TXN_000436,CUST_0969,PROD_0178,1,438.52,0.06,412.21,2025-05-09,Bank Transfer,Completed
TXN_000437,CUST_0083,PROD_0101,2,612.96,0.09,1115.59,2025-06-04,Credit Card,Completed
TXN_000438,CUST_0283,PROD_0029,2,882.95,0.15,1501.02,2025-05-10,Debit Card,Cancelled
TXN_000439,CUST_0975,PROD_0161,1,366.61,0.09,333.62,2025-05-16,Debit Card,Pending
TXN_000440,CUST_0356,PROD_0108,4,394.39,0.22,1230.5,2025-06-06,E-wallet,Completed
TXN_000441,CUST_0065,PROD_0006,2,546.7,0.25,820.05,2025-05-21,E-wallet,Pending
TXN_000442,CUST_0593,PROD_0088,3,185.81,0.15,473.82,2025-05-16,Bank Transfer,Pending
TXN_000443,CUST_0312,PROD_0146,2,704.85,0.27,1029.08,2025-05-28,Debit Card,Pending
TXN_000444,CUST_0233,PROD_0124,3,339.3,0.29,722.71,2025-05-13,Credit Card,Completed
TXN_000445,CUST_0362,PROD_0073,4,401.83,0.29,1141.2,2025-05-18,Debit Card,Cancelled
TXN_000446,CUST_0549,PROD_0074,2,748.29,0.29,1062.57,2025-05-11,Debit Card,Completed
TXN_000447,CUST_0244,PROD_0030,1,110.41,0.3,77.29,2025-05-19,Debit Card,Pending
TXN_000448,CUST_0267,PROD_0095,2,802.86,0.06,1509.38,2025-05-15,Credit Card,Cancelled
TXN_000449,CUST_0325,PROD_0089,2,356.26,0.11,634.14,2025-05-20,Debit Card,Cancelled
TXN_000450,CUST_0309,PROD_0032,1,29.88,0.12,26.29,2025-05-22,Debit Card,Pending
TXN_000451,CUST_0951,PROD_0082,2,409.35,0.0,818.7,2025-05-14,E-wallet,Cancelled
TXN_000452,CUST_0723,PROD_0076,4,844.42,0.27,2465.71,2025-05-13,Debit Card,Cancelled
TXN_000453,CUST_0747,PROD_0114,3,657.89,0.21,1559.2,2025-05-14,Bank Transfer,Completed
TXN_000454,CUST_0143,PROD_0174,5,446.28,0.04,2142.14,2025-06-06,Bank Transfer,Cancelled
TXN_000455,CUST_0862,PROD_0057,4,575.51,0.11,2048.82,2025-05-27,Credit Card,Cancelled
TXN_000456,CUST_0657,PROD_0050,5,233.98,0.16,982.72,2025-05-12,E-wallet,Completed
TXN_000457,CUST_0024,PROD_0022,5,643.25,0.25,2412.19,2025-05-16,Credit Card,Cancelled
TXN_000458,CUST_0404,PROD_0050,4,233.98,0.1,842.33,2025-05-18,Credit Card,Cancelled
TXN_000459,CUST_0370,PROD_0102,2,73.2,0.21,115.66,2025-05-24,E-wallet,Pending
TXN_000460,CUST_0382,PROD_0004,3,37.92,0.1,102.38,2025-05-28,Bank Transfer,Cancelled
TXN_000461,CUST_0090,PROD_0056,4,400.86,0.22,1250.68,2025-05-24,Bank Transfer,Pending
TXN_000462,CUST_0168,PROD_0187,4,452.6,0.22,1412.11,2025-05-24,Debit Card,Cancelled
TXN_000463,CUST_0613,PROD_0023,2,337.86,0.06,635.18,2025-05-22,E-wallet,Completed
TXN_000464,CUST_0956,PROD_0152,4,973.39,0.03,3776.75,2025-05-24,E-wallet,Pending
TXN_000465,CUST_0180,PROD_0143,4,994.73,0.21,3143.35,2025-05-13,Debit Card,Completed
TXN_000466,CUST_0191,PROD_0098,3,226.03,0.17,562.81,2025-06-05,E-wallet,Cancelled
TXN_000467,CUST_0312,PROD_0127,5,138.11,0.22,538.63,2025-05-30,Credit Card,Completed
TXN_000468,CUST_0158,PROD_0068,3,925.68,0.29,1971.7,2025-05-11,Bank Transfer,Completed
TXN_000469,CUST_0670,PROD_0171,3,681.61,0.13,1779.0,2025-05-22,Debit Card,Completed
TXN_000470,CUST_0123,PROD_0196,3,347.94,0.15,887.25,2025-06-04,E-wallet,Cancelled
TXN_000471,CUST_0493,PROD_0145,4,386.45,0.26,1143.89,2025-05-17,Bank Transfer,Cancelled
TXN_000472,CUST_0838,PROD_0031,3,171.03,0.15,436.13,2025-05-19,Credit Card,Pending
TXN_000473,CUST_0167,PROD_0149,1,832.35,0.04,799.06,2025-05-23,Debit Card,Pending
TXN_000474,CUST_0168,PROD_0014,3,110.02,0.11,293.75,2025-05-17,E-wallet,Completed
TXN_000475,CUST_0297,PROD_0075,5,344.49,0.19,1395.18,2025-06-04,Debit Card,Cancelled
TXN_000476,CUST_0188,PROD_0196,1,347.94,0.18,285.31,2025-06-01,E-wallet,Pending
TXN_000477,CUST_0847,PROD_0176,3,726.54,0.08,2005.25,2025-05-15,E-wallet,Completed
TXN_000478,CUST_0548,PROD_0149,3,832.35,0.25,1872.79,2025-06-06,Debit Card,Cancelled
TXN_000479,CUST_0289,PROD_0096,4,807.03,0.12,2840.75,2025-05-08,Debit Card,Completed
TXN_000480,CUST_0224,PROD_0040,5,104.96,0.07,488.06,2025-05-31,Credit Card,Pending
TXN_000481,CUST_0472,PROD_0020,1,852.25,0.25,639.19,2025-05-08,Credit Card,Pending
TXN_000482,CUST_0357,PROD_0080,3,761.9,0.04,2194.27,2025-05-23,E-wallet,Completed
TXN_000483,CUST_0727,PROD_0078,1,276.73,0.22,215.85,2025-06-03,Debit Card,Completed
TXN_000484,CUST_0878,PROD_0178,2,438.52,0.21,692.86,2025-05-28,Debit Card,Completed
TXN_000485,CUST_0134,PROD_0021,4,190.26,0.21,601.22,2025-05-12,Credit Card,Completed
TXN_000486,CUST_0020,PROD_0199,4,115.89,0.23,356.94,2025-06-05,Debit Card,Completed
TXN_000487,CUST_0034,PROD_0169,5,699.21,0.18,2866.76,2025-05-22,Credit Card,Pending
TXN_000488,CUST_0045,PROD_0017,3,789.12,0.2,1893.89,2025-05-13,Credit Card,Completed
TXN_000489,CUST_0943,PROD_0155,2,12.71,0.18,20.84,2025-05-31,Debit Card,Cancelled
TXN_000490,CUST_0360,PROD_0008,1,29.73,0.04,28.54,2025-05-14,E-wallet,Cancelled
TXN_000491,CUST_0357,PROD_0091,2,855.28,0.26,1265.81,2025-05-13,Debit Card,Cancelled
TXN_000492,CUST_0584,PROD_0018,1,384.6,0.25,288.45,2025-05-13,Credit Card,Cancelled
TXN_000493,CUST_0223,PROD_0184,2,511.86,0.29,726.84,2025-06-01,Credit Card,Cancelled
TXN_000494,CUST_0102,PROD_0055,5,882.84,0.26,3266.51,2025-05-22,E-wallet,Cancelled
TXN_000495,CUST_0604,PROD_0048,4,886.64,0.2,2837.25,2025-06-03,Debit Card,Pending
TXN_000496,CUST_0389,PROD_0109,2,817.85,0.15,1390.35,2025-05-24,Credit Card,Pending
TXN_000497,CUST_0127,PROD_0120,1,534.54,0.16,449.01,2025-05-22,E-wallet,Cancelled
TXN_000498,CUST_0296,PROD_0143,1,994.73,0.02,974.84,2025-05-22,Credit Card,Pending
TXN_000499,CUST_0291,PROD_0117,5,852.7,0.22,3325.53,2025-05-16,Bank Transfer,Completed
TXN_000500,CUST_0568,PROD_0105,3,807.38,0.3,1695.5,2025-05-24,Debit Card,Completed
TXN_000501,CUST_0917,PROD_0122,3,987.32,0.05,2813.86,2025-05-16,Bank Transfer,Cancelled
TXN_000502,CUST_0108,PROD_0102,4,73.2,0.16,245.95,2025-05-16,Credit Card,Completed
TXN_000503,CUST_0147,PROD_0102,4,73.2,0.21,231.31,2025-06-03,Debit Card,Completed
TXN_000504,CUST_0373,PROD_0051,3,159.62,0.06,450.13,2025-05-10,Bank Transfer,Completed
TXN_000505,CUST_0239,PROD_0109,4,817.85,0.08,3009.69,2025-05-15,E-wallet,Cancelled
TXN_000506,CUST_0966,PROD_0103,3,268.54,0.14,692.83,2025-05-18,Bank Transfer,Pending
TXN_000507,CUST_0524,PROD_0072,2,152.41,0.23,234.71,2025-06-03,Credit Card,Pending
TXN_000508,CUST_0502,PROD_0128,2,434.74,0.19,704.28,2025-06-02,Credit Card,Completed
TXN_000509,CUST_0756,PROD_0014,1,110.02,0.15,93.52,2025-06-06,Debit Card,Pending
TXN_000510,CUST_0620,PROD_0174,3,446.28,0.05,1271.9,2025-05-18,Credit Card,Completed
TXN_000511,CUST_0677,PROD_0193,5,564.55,0.23,2173.52,2025-05-12,Bank Transfer,Completed
TXN_000512,CUST_0301,PROD_0170,4,421.87,0.15,1434.36,2025-05-29,E-wallet,Cancelled
TXN_000513,CUST_0560,PROD_0005,1,567.97,0.3,397.58,2025-05-09,Credit Card,Pending
TXN_000514,CUST_0461,PROD_0081,4,793.58,0.13,2761.66,2025-06-05,Credit Card,Completed
TXN_000515,CUST_0571,PROD_0169,3,699.21,0.27,1531.27,2025-06-01,Bank Transfer,Pending
TXN_000516,CUST_0138,PROD_0080,4,761.9,0.15,2590.46,2025-06-03,Bank Transfer,Cancelled
TXN_000517,CUST_0568,PROD_0176,5,726.54,0.17,3015.14,2025-05-22,Debit Card,Cancelled
TXN_000518,CUST_0058,PROD_0101,3,612.96,0.15,1563.05,2025-05-25,E-wallet,Pending
